Geological Group ID,target,target_nunique,cv_block,model_score,model_score_mean_sensitivity,record_count,prediction,score_type,threshold,threshold_status,repeat,outer_fold,model,parameter_hash,analysis_protocol_hash,optimizer_converged,optimizer_iterations,optimizer_fit_cycles
GG0073,0,1,CVB0069,0.02281350828707218,0.023490556329488755,5,0,predict_proba,0.2,constraints_met,1,3,XGBoost,ef4f82564a9ba494f340b55224365edc9cfc5cba40b00edea526e21aa7f8439a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0075,0,1,CVB0071,0.17629499500617385,0.25547756501619007,10,0,predict_proba,0.2,constraints_met,1,3,XGBoost,ef4f82564a9ba494f340b55224365edc9cfc5cba40b00edea526e21aa7f8439a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0079,0,1,CVB0075,0.02904980257153511,0.18634904790734355,99,0,predict_proba,0.2,constraints_met,1,3,XGBoost,ef4f82564a9ba494f340b55224365edc9cfc5cba40b00edea526e21aa7f8439a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0085,0,1,CVB0081,0.3634611517190933,0.3915575295686722,8,1,predict_proba,0.2,constraints_met,1,3,XGBoost,ef4f82564a9ba494f340b55224365edc9cfc5cba40b00edea526e21aa7f8439a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0091,0,1,CVB0087,0.005207129288464785,0.09571638423658442,25,0,predict_proba,0.2,constraints_met,1,3,XGBoost,ef4f82564a9ba494f340b55224365edc9cfc5cba40b00edea526e21aa7f8439a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0094,0,1,CVB0090,0.07513058185577393,0.13443340439922535,13,0,predict_proba,0.2,constraints_met,1,3,XGBoost,ef4f82564a9ba494f340b55224365edc9cfc5cba40b00edea526e21aa7f8439a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0099,0,1,CVB0095,0.2901087701320648,0.392779603600502,7,1,predict_proba,0.2,constraints_met,1,3,XGBoost,ef4f82564a9ba494f340b55224365edc9cfc5cba40b00edea526e21aa7f8439a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0105,0,1,CVB0101,0.003508219262585044,0.005856713565828448,11,0,predict_proba,0.2,constraints_met,1,3,XGBoost,ef4f82564a9ba494f340b55224365edc9cfc5cba40b00edea526e21aa7f8439a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0112,0,1,CVB0108,0.003048940794542432,0.008027096956290981,11,0,predict_proba,0.2,constraints_met,1,3,XGBoost,ef4f82564a9ba494f340b55224365edc9cfc5cba40b00edea526e21aa7f8439a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0118,0,1,CVB0114,0.0003798624675255269,0.011403372339862891,65,0,predict_proba,0.2,constraints_met,1,3,XGBoost,ef4f82564a9ba494f340b55224365edc9cfc5cba40b00edea526e21aa7f8439a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0123,0,1,CVB0119,0.1110236644744873,0.20412605777726806,33,0,predict_proba,0.2,constraints_met,1,3,XGBoost,ef4f82564a9ba494f340b55224365edc9cfc5cba40b00edea526e21aa7f8439a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0129,0,1,CVB0125,0.029104324989020824,0.06613253487012116,8,0,predict_proba,0.2,constraints_met,1,3,XGBoost,ef4f82564a9ba494f340b55224365edc9cfc5cba40b00edea526e21aa7f8439a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0003,1,1,CVB0003,0.5507865805042189,0.5211566794004151,25,1,predict_proba,0.395,constraints_met,1,4,RF,fb80954f908f0a8fec654d7f0bd2c8e8bca916a7ee8075726d83e223782fc38a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0007,0,1,CVB0007,0.3439939282788273,0.4029236677265191,11,0,predict_proba,0.395,constraints_met,1,4,RF,fb80954f908f0a8fec654d7f0bd2c8e8bca916a7ee8075726d83e223782fc38a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0014,1,1,CVB0014,0.36775147701820277,0.35210371003128665,15,0,predict_proba,0.395,constraints_met,1,4,RF,fb80954f908f0a8fec654d7f0bd2c8e8bca916a7ee8075726d83e223782fc38a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0024,0,1,CVB0021,0.3137155984528244,0.30538187465137634,20,0,predict_proba,0.395,constraints_met,1,4,RF,fb80954f908f0a8fec654d7f0bd2c8e8bca916a7ee8075726d83e223782fc38a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0027,0,1,CVB0024,0.038978516395484566,0.2065890390228056,14,0,predict_proba,0.395,constraints_met,1,4,RF,fb80954f908f0a8fec654d7f0bd2c8e8bca916a7ee8075726d83e223782fc38a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0034,1,1,CVB0031,0.5860609485469592,0.5419523702988739,75,1,predict_proba,0.395,constraints_met,1,4,RF,fb80954f908f0a8fec654d7f0bd2c8e8bca916a7ee8075726d83e223782fc38a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0039,0,1,CVB0036,0.30981451254854303,0.31969345202995414,107,0,predict_proba,0.395,constraints_met,1,4,RF,fb80954f908f0a8fec654d7f0bd2c8e8bca916a7ee8075726d83e223782fc38a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0042,1,1,CVB0039,0.251356767894123,0.2525379348058459,7,0,predict_proba,0.395,constraints_met,1,4,RF,fb80954f908f0a8fec654d7f0bd2c8e8bca916a7ee8075726d83e223782fc38a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0050,1,1,CVB0046,0.5406425024875852,0.5417218185390918,6,1,predict_proba,0.395,constraints_met,1,4,RF,fb80954f908f0a8fec654d7f0bd2c8e8bca916a7ee8075726d83e223782fc38a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0055,0,1,CVB0051,0.09232738755191912,0.09675490458739518,5,0,predict_proba,0.395,constraints_met,1,4,RF,fb80954f908f0a8fec654d7f0bd2c8e8bca916a7ee8075726d83e223782fc38a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0061,1,1,CVB0057,0.5838732713535367,0.5953338350400017,5,1,predict_proba,0.395,constraints_met,1,4,RF,fb80954f908f0a8fec654d7f0bd2c8e8bca916a7ee8075726d83e223782fc38a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0067,0,1,CVB0063,0.42023594469819,0.34931173660035847,5,1,predict_proba,0.395,constraints_met,1,4,RF,fb80954f908f0a8fec654d7f0bd2c8e8bca916a7ee8075726d83e223782fc38a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0069,0,1,CVB0065,0.5267165898404655,0.5263572252800531,4,1,predict_proba,0.395,constraints_met,1,4,RF,fb80954f908f0a8fec654d7f0bd2c8e8bca916a7ee8075726d83e223782fc38a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0077,0,1,CVB0073,0.23137681161764123,0.23740578048982305,15,0,predict_proba,0.395,constraints_met,1,4,RF,fb80954f908f0a8fec654d7f0bd2c8e8bca916a7ee8075726d83e223782fc38a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0080,0,1,CVB0076,0.08913194366406829,0.09009753103305655,6,0,predict_proba,0.395,constraints_met,1,4,RF,fb80954f908f0a8fec654d7f0bd2c8e8bca916a7ee8075726d83e223782fc38a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0086,0,1,CVB0082,0.09132241703699012,0.09716163406910457,16,0,predict_proba,0.395,constraints_met,1,4,RF,fb80954f908f0a8fec654d7f0bd2c8e8bca916a7ee8075726d83e223782fc38a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0092,0,1,CVB0088,0.29623669267226244,0.2934369965825766,13,0,predict_proba,0.395,constraints_met,1,4,RF,fb80954f908f0a8fec654d7f0bd2c8e8bca916a7ee8075726d83e223782fc38a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0098,0,1,CVB0094,0.21543443014161184,0.2308649748421066,18,0,predict_proba,0.395,constraints_met,1,4,RF,fb80954f908f0a8fec654d7f0bd2c8e8bca916a7ee8075726d83e223782fc38a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0102,0,1,CVB0098,0.2764456894129722,0.33154084578055554,20,0,predict_proba,0.395,constraints_met,1,4,RF,fb80954f908f0a8fec654d7f0bd2c8e8bca916a7ee8075726d83e223782fc38a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0107,0,1,CVB0103,0.22189323985805742,0.1826549005949409,5,0,predict_proba,0.395,constraints_met,1,4,RF,fb80954f908f0a8fec654d7f0bd2c8e8bca916a7ee8075726d83e223782fc38a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0109,0,1,CVB0105,0.2671778669206215,0.25977585821566873,9,0,predict_proba,0.395,constraints_met,1,4,RF,fb80954f908f0a8fec654d7f0bd2c8e8bca916a7ee8075726d83e223782fc38a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0114,0,1,CVB0110,0.2868059321715186,0.33096423572475464,16,0,predict_proba,0.395,constraints_met,1,4,RF,fb80954f908f0a8fec654d7f0bd2c8e8bca916a7ee8075726d83e223782fc38a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0122,0,1,CVB0118,0.055410666021214916,0.06511449039126536,19,0,predict_proba,0.395,constraints_met,1,4,RF,fb80954f908f0a8fec654d7f0bd2c8e8bca916a7ee8075726d83e223782fc38a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0126,0,1,CVB0122,0.21568825049873389,0.22920596706453386,53,0,predict_proba,0.395,constraints_met,1,4,RF,fb80954f908f0a8fec654d7f0bd2c8e8bca916a7ee8075726d83e223782fc38a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0003,1,1,CVB0003,0.5132760056921729,0.5179178734190725,25,1,monotonic_transformed_decision_score_not_calibrated,0.485,constraints_met,1,4,SVM,73f9a81e69f10ff60d89c420dea462c8aa28c72f6bb372b8d127941f1caa6e3a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0007,0,1,CVB0007,0.33571696774425364,0.36064499264484434,11,0,monotonic_transformed_decision_score_not_calibrated,0.485,constraints_met,1,4,SVM,73f9a81e69f10ff60d89c420dea462c8aa28c72f6bb372b8d127941f1caa6e3a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0014,1,1,CVB0014,0.18823510263359497,0.2067608784318587,15,0,monotonic_transformed_decision_score_not_calibrated,0.485,constraints_met,1,4,SVM,73f9a81e69f10ff60d89c420dea462c8aa28c72f6bb372b8d127941f1caa6e3a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0024,0,1,CVB0021,0.34830435020344064,0.36109169013022463,20,0,monotonic_transformed_decision_score_not_calibrated,0.485,constraints_met,1,4,SVM,73f9a81e69f10ff60d89c420dea462c8aa28c72f6bb372b8d127941f1caa6e3a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0027,0,1,CVB0024,0.1320145178643281,0.2590718507841582,14,0,monotonic_transformed_decision_score_not_calibrated,0.485,constraints_met,1,4,SVM,73f9a81e69f10ff60d89c420dea462c8aa28c72f6bb372b8d127941f1caa6e3a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0034,1,1,CVB0031,0.5900522258684847,0.5448709500468422,75,1,monotonic_transformed_decision_score_not_calibrated,0.485,constraints_met,1,4,SVM,73f9a81e69f10ff60d89c420dea462c8aa28c72f6bb372b8d127941f1caa6e3a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0039,0,1,CVB0036,0.5149778182240995,0.47637812135616014,107,1,monotonic_transformed_decision_score_not_calibrated,0.485,constraints_met,1,4,SVM,73f9a81e69f10ff60d89c420dea462c8aa28c72f6bb372b8d127941f1caa6e3a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0042,1,1,CVB0039,0.21512970872554008,0.20868635519044543,7,0,monotonic_transformed_decision_score_not_calibrated,0.485,constraints_met,1,4,SVM,73f9a81e69f10ff60d89c420dea462c8aa28c72f6bb372b8d127941f1caa6e3a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0050,1,1,CVB0046,0.663253084292942,0.603154892354956,6,1,monotonic_transformed_decision_score_not_calibrated,0.485,constraints_met,1,4,SVM,73f9a81e69f10ff60d89c420dea462c8aa28c72f6bb372b8d127941f1caa6e3a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0055,0,1,CVB0051,0.38593856394141374,0.4105714385943272,5,0,monotonic_transformed_decision_score_not_calibrated,0.485,constraints_met,1,4,SVM,73f9a81e69f10ff60d89c420dea462c8aa28c72f6bb372b8d127941f1caa6e3a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0061,1,1,CVB0057,0.48830327696538894,0.4415097216288518,5,1,monotonic_transformed_decision_score_not_calibrated,0.485,constraints_met,1,4,SVM,73f9a81e69f10ff60d89c420dea462c8aa28c72f6bb372b8d127941f1caa6e3a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0067,0,1,CVB0063,0.3890540205152302,0.36696783679250544,5,0,monotonic_transformed_decision_score_not_calibrated,0.485,constraints_met,1,4,SVM,73f9a81e69f10ff60d89c420dea462c8aa28c72f6bb372b8d127941f1caa6e3a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0069,0,1,CVB0065,0.3014535352780586,0.3277208328284594,4,0,monotonic_transformed_decision_score_not_calibrated,0.485,constraints_met,1,4,SVM,73f9a81e69f10ff60d89c420dea462c8aa28c72f6bb372b8d127941f1caa6e3a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0077,0,1,CVB0073,0.20339093624166854,0.2033916498136378,15,0,monotonic_transformed_decision_score_not_calibrated,0.485,constraints_met,1,4,SVM,73f9a81e69f10ff60d89c420dea462c8aa28c72f6bb372b8d127941f1caa6e3a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0080,0,1,CVB0076,0.10953573985169598,0.11459624819121739,6,0,monotonic_transformed_decision_score_not_calibrated,0.485,constraints_met,1,4,SVM,73f9a81e69f10ff60d89c420dea462c8aa28c72f6bb372b8d127941f1caa6e3a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0086,0,1,CVB0082,0.13076741353954222,0.13334356034610698,16,0,monotonic_transformed_decision_score_not_calibrated,0.485,constraints_met,1,4,SVM,73f9a81e69f10ff60d89c420dea462c8aa28c72f6bb372b8d127941f1caa6e3a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0092,0,1,CVB0088,0.35567607790325273,0.32304239782403443,13,0,monotonic_transformed_decision_score_not_calibrated,0.485,constraints_met,1,4,SVM,73f9a81e69f10ff60d89c420dea462c8aa28c72f6bb372b8d127941f1caa6e3a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0098,0,1,CVB0094,0.23228155175301812,0.26807877226356247,18,0,monotonic_transformed_decision_score_not_calibrated,0.485,constraints_met,1,4,SVM,73f9a81e69f10ff60d89c420dea462c8aa28c72f6bb372b8d127941f1caa6e3a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0102,0,1,CVB0098,0.5184793685384064,0.5180833934510838,20,1,monotonic_transformed_decision_score_not_calibrated,0.485,constraints_met,1,4,SVM,73f9a81e69f10ff60d89c420dea462c8aa28c72f6bb372b8d127941f1caa6e3a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0107,0,1,CVB0103,0.2820571229286448,0.29325145172008,5,0,monotonic_transformed_decision_score_not_calibrated,0.485,constraints_met,1,4,SVM,73f9a81e69f10ff60d89c420dea462c8aa28c72f6bb372b8d127941f1caa6e3a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0109,0,1,CVB0105,0.24764076793773446,0.3114373718654383,9,0,monotonic_transformed_decision_score_not_calibrated,0.485,constraints_met,1,4,SVM,73f9a81e69f10ff60d89c420dea462c8aa28c72f6bb372b8d127941f1caa6e3a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0114,0,1,CVB0110,0.3516937384926748,0.35240849971240834,16,0,monotonic_transformed_decision_score_not_calibrated,0.485,constraints_met,1,4,SVM,73f9a81e69f10ff60d89c420dea462c8aa28c72f6bb372b8d127941f1caa6e3a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0122,0,1,CVB0118,0.16277103159671685,0.19384877390526986,19,0,monotonic_transformed_decision_score_not_calibrated,0.485,constraints_met,1,4,SVM,73f9a81e69f10ff60d89c420dea462c8aa28c72f6bb372b8d127941f1caa6e3a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0126,0,1,CVB0122,0.1450380255167921,0.19327130735426593,53,0,monotonic_transformed_decision_score_not_calibrated,0.485,constraints_met,1,4,SVM,73f9a81e69f10ff60d89c420dea462c8aa28c72f6bb372b8d127941f1caa6e3a,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0003,1,1,CVB0003,0.8061806011155533,0.5720363743756047,25,1,predict_proba,0.12000000000000001,constraints_met,1,4,MLP,3f42412155d2efbc5c112cb100d2d5d1e427594006fe8a3a80388f5a93ebdf65,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,75,1
GG0007,0,1,CVB0007,6.811072535222386e-06,0.09251350421436105,11,0,predict_proba,0.12000000000000001,constraints_met,1,4,MLP,3f42412155d2efbc5c112cb100d2d5d1e427594006fe8a3a80388f5a93ebdf65,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,75,1
GG0014,1,1,CVB0014,0.002139117145198335,0.20593057369035728,15,0,predict_proba,0.12000000000000001,constraints_met,1,4,MLP,3f42412155d2efbc5c112cb100d2d5d1e427594006fe8a3a80388f5a93ebdf65,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,75,1
GG0024,0,1,CVB0021,0.018205260479777385,0.33207625011151504,20,0,predict_proba,0.12000000000000001,constraints_met,1,4,MLP,3f42412155d2efbc5c112cb100d2d5d1e427594006fe8a3a80388f5a93ebdf65,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,75,1
GG0027,0,1,CVB0024,3.8994953869987126e-19,0.21074974927662424,14,0,predict_proba,0.12000000000000001,constraints_met,1,4,MLP,3f42412155d2efbc5c112cb100d2d5d1e427594006fe8a3a80388f5a93ebdf65,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,75,1
GG0034,1,1,CVB0031,0.9868453886726665,0.6650720955288288,75,1,predict_proba,0.12000000000000001,constraints_met,1,4,MLP,3f42412155d2efbc5c112cb100d2d5d1e427594006fe8a3a80388f5a93ebdf65,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,75,1
GG0039,0,1,CVB0036,7.369169463483876e-06,0.2764520166767923,107,0,predict_proba,0.12000000000000001,constraints_met,1,4,MLP,3f42412155d2efbc5c112cb100d2d5d1e427594006fe8a3a80388f5a93ebdf65,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,75,1
GG0042,1,1,CVB0039,8.602921103963122e-06,0.00029183862703232346,7,0,predict_proba,0.12000000000000001,constraints_met,1,4,MLP,3f42412155d2efbc5c112cb100d2d5d1e427594006fe8a3a80388f5a93ebdf65,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,75,1
GG0050,1,1,CVB0046,0.9942407688245991,0.7163637945413912,6,1,predict_proba,0.12000000000000001,constraints_met,1,4,MLP,3f42412155d2efbc5c112cb100d2d5d1e427594006fe8a3a80388f5a93ebdf65,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,75,1
GG0055,0,1,CVB0051,0.000441063020767745,0.1036504649233777,5,0,predict_proba,0.12000000000000001,constraints_met,1,4,MLP,3f42412155d2efbc5c112cb100d2d5d1e427594006fe8a3a80388f5a93ebdf65,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,75,1
GG0061,1,1,CVB0057,0.06818169665891385,0.22632272952840427,5,0,predict_proba,0.12000000000000001,constraints_met,1,4,MLP,3f42412155d2efbc5c112cb100d2d5d1e427594006fe8a3a80388f5a93ebdf65,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,75,1
GG0067,0,1,CVB0063,0.004360822672421463,0.0040781607707685,5,0,predict_proba,0.12000000000000001,constraints_met,1,4,MLP,3f42412155d2efbc5c112cb100d2d5d1e427594006fe8a3a80388f5a93ebdf65,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,75,1
GG0069,0,1,CVB0065,0.9999983961335521,0.9999476457474437,4,1,predict_proba,0.12000000000000001,constraints_met,1,4,MLP,3f42412155d2efbc5c112cb100d2d5d1e427594006fe8a3a80388f5a93ebdf65,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,75,1
GG0077,0,1,CVB0073,1.4704689064170641e-49,7.614865534922325e-47,15,0,predict_proba,0.12000000000000001,constraints_met,1,4,MLP,3f42412155d2efbc5c112cb100d2d5d1e427594006fe8a3a80388f5a93ebdf65,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,75,1
GG0080,0,1,CVB0076,5.6768283817053344e-21,1.0634940173144297e-19,6,0,predict_proba,0.12000000000000001,constraints_met,1,4,MLP,3f42412155d2efbc5c112cb100d2d5d1e427594006fe8a3a80388f5a93ebdf65,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,75,1
GG0086,0,1,CVB0082,7.3435370284579e-17,8.880397784313784e-08,16,0,predict_proba,0.12000000000000001,constraints_met,1,4,MLP,3f42412155d2efbc5c112cb100d2d5d1e427594006fe8a3a80388f5a93ebdf65,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,75,1
GG0092,0,1,CVB0088,0.045167153094015484,0.342171645622705,13,0,predict_proba,0.12000000000000001,constraints_met,1,4,MLP,3f42412155d2efbc5c112cb100d2d5d1e427594006fe8a3a80388f5a93ebdf65,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,75,1
GG0098,0,1,CVB0094,0.00030867699564309686,0.13473588007861226,18,0,predict_proba,0.12000000000000001,constraints_met,1,4,MLP,3f42412155d2efbc5c112cb100d2d5d1e427594006fe8a3a80388f5a93ebdf65,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,75,1
GG0102,0,1,CVB0098,0.9236673646452644,0.6112640420601341,20,1,predict_proba,0.12000000000000001,constraints_met,1,4,MLP,3f42412155d2efbc5c112cb100d2d5d1e427594006fe8a3a80388f5a93ebdf65,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,75,1
GG0107,0,1,CVB0103,2.268880217247635e-07,5.9809993993587735e-06,5,0,predict_proba,0.12000000000000001,constraints_met,1,4,MLP,3f42412155d2efbc5c112cb100d2d5d1e427594006fe8a3a80388f5a93ebdf65,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,75,1
GG0109,0,1,CVB0105,0.0011803948016927228,0.17186578292600177,9,0,predict_proba,0.12000000000000001,constraints_met,1,4,MLP,3f42412155d2efbc5c112cb100d2d5d1e427594006fe8a3a80388f5a93ebdf65,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,75,1
GG0114,0,1,CVB0110,4.3339631871755987e-07,0.03473597091708658,16,0,predict_proba,0.12000000000000001,constraints_met,1,4,MLP,3f42412155d2efbc5c112cb100d2d5d1e427594006fe8a3a80388f5a93ebdf65,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,75,1
GG0122,0,1,CVB0118,6.809340881986652e-09,0.00019945814439596625,19,0,predict_proba,0.12000000000000001,constraints_met,1,4,MLP,3f42412155d2efbc5c112cb100d2d5d1e427594006fe8a3a80388f5a93ebdf65,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,75,1
GG0126,0,1,CVB0122,6.878733154000075e-08,0.07939659530317646,53,0,predict_proba,0.12000000000000001,constraints_met,1,4,MLP,3f42412155d2efbc5c112cb100d2d5d1e427594006fe8a3a80388f5a93ebdf65,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,75,1
GG0003,1,1,CVB0003,0.39292773604393005,0.43601964473724364,25,0,predict_proba,0.46499999999999997,constraints_met,1,4,XGBoost,2a8b1d148acd67bb10e93abe1211393f264d78f08459ade4caba8041b6f90760,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
GG0007,0,1,CVB0007,0.20249894261360168,0.24976553734053264,11,0,predict_proba,0.46499999999999997,constraints_met,1,4,XGBoost,2a8b1d148acd67bb10e93abe1211393f264d78f08459ade4caba8041b6f90760,9eb1905b0d2d4dff99236976201e564cbe25ee258ba901ad38107c5c6b5846f0,True,0,1
